   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.76000  0.00000000000E+00   1.63696   3.67235  11.83987 -30.00000   0.47721   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.61120     0.40970     0.00000     0.00030    -0.02103  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.76000  1.53490000000E+04   1.64199   3.67194  11.84321 -30.00000   0.47721   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.59040     0.40740     0.00000     0.00030     0.00218  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003571854
        3    0.76000  3.45360000000E+04   1.64564   3.67166  11.84559 -30.00000   0.47721   0.00000  0.00000E+00  9.43210E-01  4.33900E-02  1.20900E-03     0.58330     0.40550     0.00000     0.00030     0.01116  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0008036845
        4    0.76000  5.85190000000E+04   1.64563   3.67174  11.84544 -30.00000   0.47721   0.00000  0.00000E+00  9.42790E-01  4.37900E-02  1.21800E-03     0.58700     0.40560     0.00000     0.00030     0.00734  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013617910
        5    0.76000  8.84980000000E+04   1.64322   3.67200  11.84370 -30.00000   0.47721   0.00000  0.00000E+00  9.42280E-01  4.42900E-02  1.22900E-03     0.59110     0.40730     0.00000     0.00030     0.00160  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020594299
        6    0.76000  1.25972000000E+05   1.64066   3.67223  11.84197 -30.00000   0.47721   0.00000  0.00000E+00  9.41640E-01  4.49200E-02  1.24300E-03     0.59280     0.40920     0.00000     0.00030    -0.00201  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029314844
        7    0.76000  1.72814000000E+05   1.63901   3.67237  11.84086 -30.00000   0.47721   0.00000  0.00000E+00  9.40840E-01  4.57000E-02  1.26100E-03     0.59300     0.41060     0.00000     0.00030    -0.00359  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0040215409
        8    0.76000  2.31367000000E+05   1.63814   3.67244  11.84028 -30.00000   0.47721   0.00000  0.00000E+00  9.39840E-01  4.66700E-02  1.28400E-03     0.59280     0.41160     0.00000     0.00030    -0.00432  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053841231
        9    0.76000  3.04558000000E+05   1.63774   3.67247  11.84002 -30.00000   0.47721   0.00000  0.00000E+00  9.38590E-01  4.78800E-02  1.31300E-03     0.59250     0.41240     0.00000     0.00030    -0.00474  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070873450
       10    0.76000  3.96046000000E+05   1.63764   3.67248  11.83996 -30.00000   0.47721   0.00000  0.00000E+00  9.37030E-01  4.94000E-02  1.35000E-03     0.59230     0.41290     0.00000     0.00030    -0.00500  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0092163550
       11    0.76000  5.10406000000E+05   1.63776   3.67246  11.84006 -30.00000   0.47721   0.00000  0.00000E+00  9.35080E-01  5.13000E-02  1.39900E-03     0.59210     0.41330     0.00000     0.00030    -0.00514  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0118776175
       12    0.76000  6.53356000000E+05   1.63808   3.67242  11.84028 -30.00000   0.47721   0.00000  0.00000E+00  9.32790E-01  5.35200E-02  1.45800E-03     0.59180     0.41350     0.00000     0.00030    -0.00518  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0152041956
       13    0.76000  8.32046000000E+05   1.63860   3.67237  11.84065 -30.00000   0.47721   0.00000  0.00000E+00  9.32960E-01  5.33400E-02  1.45900E-03     0.59180     0.41360     0.00000     0.00030    -0.00517  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0193624764
       14    0.76000  1.05540600000E+06   1.63928   3.67230  11.84113 -30.00000   0.47721   0.00000  0.00000E+00  9.30100E-01  5.61200E-02  1.53700E-03     0.59180     0.41370     0.00000     0.00030    -0.00526  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0245602692
       15    0.76000  1.33460600000E+06   1.64013   3.67222  11.84173 -30.00000   0.47721   0.00000  0.00000E+00  9.27500E-01  5.86400E-02  1.61300E-03     0.59180     0.41340     0.00000     0.00030    -0.00503  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0310575102
       16    0.76000  1.68360600000E+06   1.64114   3.67212  11.84243 -30.00000   0.47721   0.00000  0.00000E+00  9.23460E-01  6.25400E-02  1.73600E-03     0.59160     0.41350     0.00000     0.00030    -0.00494  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0391790615
       17    0.76000  2.02266600000E+06   1.64204   3.67204  11.84304 -30.00000   0.47721   0.00000  0.00000E+00  9.19480E-01  6.63700E-02  1.86400E-03     0.59130     0.41370     0.00000     0.00030    -0.00483  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0470692998
       18    0.76000  2.35623600000E+06   1.64285   3.67196  11.84359 -30.00000   0.47721   0.00000  0.00000E+00  9.15510E-01  7.01900E-02  2.00000E-03     0.59090     0.41400     0.00000     0.00030    -0.00469  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0548317808
       19    0.76000  2.68445600000E+06   1.64357   3.67189  11.84409 -30.00000   0.47721   0.00000  0.00000E+00  9.11600E-01  7.39500E-02  2.14200E-03     0.59040     0.41440     0.00000     0.00030    -0.00460  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0624697623
       20    0.76000  3.01182600000E+06   1.64423   3.67183  11.84455 -30.00000   0.47721   0.00000  0.00000E+00  9.07680E-01  7.77000E-02  2.29100E-03     0.58990     0.41480     0.00000     0.00030    -0.00451  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0700879636
       21    0.76000  3.33834600000E+06   1.64484   3.67177  11.84496 -30.00000   0.47721   0.00000  0.00000E+00  9.04100E-01  8.11200E-02  2.43700E-03     0.58930     0.41540     0.00000     0.00030    -0.00447  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0776863846
       22    0.76000  3.69369600000E+06   1.64542   3.67173  11.84535 -30.00000   0.47721   0.00000  0.00000E+00  9.00020E-01  8.50200E-02  2.61000E-03     0.58860     0.41600     0.00000     0.00030    -0.00442  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0859557062
       23    0.76000  4.03220600000E+06   1.64592   3.67169  11.84567 -30.00000   0.47721   0.00000  0.00000E+00  8.96020E-01  8.88200E-02  2.78600E-03     0.58780     0.41670     0.00000     0.00030    -0.00425  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0938331455
       24    0.76000  4.36128600000E+06   1.64634   3.67166  11.84594 -30.00000   0.47721   0.00000  0.00000E+00  8.92130E-01  9.25200E-02  2.96600E-03     0.58690     0.41740     0.00000     0.00030    -0.00416  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1014911401
       25    0.76000  4.68943600000E+06   1.64671   3.67164  11.84617 -30.00000   0.47721   0.00000  0.00000E+00  8.88240E-01  9.62100E-02  3.15300E-03     0.58600     0.41830     0.00000     0.00030    -0.00410  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1091274927
       26    0.76000  5.01664600000E+06   1.64704   3.67163  11.84636 -30.00000   0.47721   0.00000  0.00000E+00  8.84520E-01  9.97200E-02  3.34100E-03     0.58500     0.41930     0.00000     0.00030    -0.00413  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1167419706
       27    0.76000  5.35730600000E+06   1.64732   3.67162  11.84651 -30.00000   0.47721   0.00000  0.00000E+00  8.80660E-01  1.03400E-01  3.54400E-03     0.58400     0.42030     0.00000     0.00030    -0.00410  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1246694424
       28    0.76000  5.69900600000E+06   1.64755   3.67162  11.84663 -30.00000   0.47721   0.00000  0.00000E+00  8.76810E-01  1.07000E-01  3.75400E-03     0.58280     0.42140     0.00000     0.00030    -0.00409  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1326211159
