   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.57000  0.00000000000E+00   1.53511   3.72711  11.67942 -30.00000   0.47736   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.50510     0.52010     0.00000     0.00030    -0.02531  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.57000  1.53490000000E+04   1.54162   3.72630  11.68431 -30.00000   0.47736   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.48240     0.51480     0.00000     0.00030     0.00290  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003533904
        3    0.57000  3.45360000000E+04   1.54484   3.72617  11.68617 -30.00000   0.47736   0.00000  0.00000E+00  9.43200E-01  4.34000E-02  1.20900E-03     0.47250     0.51340     0.00000     0.00030     0.01411  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007951458
        4    0.57000  5.85190000000E+04   1.54378   3.72665  11.68469 -30.00000   0.47736   0.00000  0.00000E+00  9.42780E-01  4.38000E-02  1.21800E-03     0.47350     0.51640     0.00000     0.00030     0.01016  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013473226
        5    0.57000  8.84980000000E+04   1.54080   3.72730  11.68189 -30.00000   0.47736   0.00000  0.00000E+00  9.42260E-01  4.43100E-02  1.22900E-03     0.47640     0.52080     0.00000     0.00030     0.00286  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020375495
        6    0.57000  1.25972000000E+05   1.53804   3.72787  11.67938 -30.00000   0.47736   0.00000  0.00000E+00  9.41610E-01  4.49500E-02  1.24400E-03     0.47790     0.52450     0.00000     0.00030    -0.00227  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029003388
        7    0.57000  1.72814000000E+05   1.53619   3.72821  11.67776 -30.00000   0.47736   0.00000  0.00000E+00  9.40790E-01  4.57400E-02  1.26200E-03     0.47790     0.52690     0.00000     0.00030    -0.00457  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039788140
        8    0.57000  2.31367000000E+05   1.53506   3.72841  11.67679 -30.00000   0.47736   0.00000  0.00000E+00  9.39770E-01  4.67400E-02  1.28500E-03     0.47730     0.52830     0.00000     0.00030    -0.00542  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053269194
        9    0.57000  3.04558000000E+05   1.53436   3.72854  11.67619 -30.00000   0.47736   0.00000  0.00000E+00  9.38500E-01  4.79800E-02  1.31500E-03     0.47670     0.52930     0.00000     0.00030    -0.00573  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070120455
       10    0.57000  3.96046000000E+05   1.53393   3.72861  11.67585 -30.00000   0.47736   0.00000  0.00000E+00  9.36910E-01  4.95200E-02  1.35300E-03     0.47610     0.53000     0.00000     0.00030    -0.00586  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0091184358
