   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.80000  0.00000000000E+00   1.66477   3.69137  11.81573 -30.00000   0.41853   0.00000  0.00000E+00  9.50210E-01  3.61000E-02  2.98600E-04     0.80320     0.20370     0.00000     0.00020    -0.00737  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0000000000
        2    1.80000  1.53490000000E+04   1.66511   3.69134  11.81597 -30.00000   0.41853   0.00000  0.00000E+00  9.50040E-01  3.62600E-02  3.02100E-04     0.79740     0.20380     0.00000     0.00020    -0.00153  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0002267496
        3    1.80000  3.45360000000E+04   1.66564   3.69131  11.81629 -30.00000   0.41853   0.00000  0.00000E+00  9.49830E-01  3.64700E-02  3.06600E-04     0.80970     0.20250     0.00000     0.00020    -0.01248  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0005101977
        4    1.80000  5.85190000000E+04   1.66586   3.69131  11.81641 -30.00000   0.41853   0.00000  0.00000E+00  9.49570E-01  3.67200E-02  3.12300E-04     0.81140     0.20130     0.00000     0.00020    -0.01291  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0008644967
        5    1.80000  8.84980000000E+04   1.66570   3.69132  11.81631 -30.00000   0.41853   0.00000  0.00000E+00  9.49240E-01  3.70400E-02  3.19300E-04     0.80820     0.20080     0.00000     0.00020    -0.00904  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0013073742
        6    1.80000  1.25972000000E+05   1.66549   3.69132  11.81619 -30.00000   0.41853   0.00000  0.00000E+00  9.48840E-01  3.74300E-02  3.28300E-04     0.80770     0.20070     0.00000     0.00020    -0.00847  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0018609748
        7    1.80000  1.72814000000E+05   1.66549   3.69130  11.81623 -30.00000   0.41853   0.00000  0.00000E+00  9.48330E-01  3.79300E-02  3.39500E-04     0.80860     0.20090     0.00000     0.00020    -0.00943  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0025529681
        8    1.80000  2.31367000000E+05   1.66587   3.69126  11.81652 -30.00000   0.41853   0.00000  0.00000E+00  9.47700E-01  3.85400E-02  3.53800E-04     0.80930     0.20110     0.00000     0.00020    -0.01032  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0034179671
        9    1.80000  3.04558000000E+05   1.66668   3.69117  11.81709 -30.00000   0.41853   0.00000  0.00000E+00  9.46910E-01  3.93200E-02  3.72100E-04     0.80950     0.20140     0.00000     0.00020    -0.01080  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0044992122
       10    1.80000  3.96046000000E+05   1.66789   3.69106  11.81792 -30.00000   0.41853   0.00000  0.00000E+00  9.45920E-01  4.02800E-02  3.95400E-04     0.80930     0.20160     0.00000     0.00020    -0.01080  6.86100E-01  2.99800E-01  1.60400E-03  1.92100E-03  5.86800E-03   1.0058507575
