   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.25000  0.00000000000E+00   1.72881   3.67390  11.88270 -30.00000   0.47475   0.00000  0.00000E+00  9.43700E-01  4.25600E-02  4.79800E-04     0.68780     0.32170     0.00000     0.00020    -0.00975  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0000000000
        2    1.25000  1.53490000000E+04   1.73026   3.67378  11.88366 -30.00000   0.47475   0.00000  0.00000E+00  9.43440E-01  4.28100E-02  4.85200E-04     0.67910     0.32190     0.00000     0.00020    -0.00121  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0003527835
        3    1.25000  3.45360000000E+04   1.73170   3.67369  11.88456 -30.00000   0.47475   0.00000  0.00000E+00  9.43120E-01  4.31200E-02  4.92000E-04     0.67950     0.32110     0.00000     0.00020    -0.00078  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0007937800
        4    1.25000  5.85190000000E+04   1.73205   3.67369  11.88474 -30.00000   0.47475   0.00000  0.00000E+00  9.42720E-01  4.35100E-02  5.00700E-04     0.68120     0.32050     0.00000     0.00020    -0.00186  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0013450085
        5    1.25000  8.84980000000E+04   1.73146   3.67374  11.88434 -30.00000   0.47475   0.00000  0.00000E+00  9.42220E-01  4.40000E-02  5.11500E-04     0.68110     0.32070     0.00000     0.00020    -0.00194  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0020340498
        6    1.25000  1.25972000000E+05   1.73067   3.67380  11.88383 -30.00000   0.47475   0.00000  0.00000E+00  9.41600E-01  4.46100E-02  5.25300E-04     0.68110     0.32140     0.00000     0.00020    -0.00247  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0028953572
        7    1.25000  1.72814000000E+05   1.73011   3.67384  11.88346 -30.00000   0.47475   0.00000  0.00000E+00  9.40820E-01  4.53700E-02  5.42800E-04     0.68140     0.32210     0.00000     0.00020    -0.00339  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0039719800
        8    1.25000  2.31367000000E+05   1.72987   3.67386  11.88332 -30.00000   0.47475   0.00000  0.00000E+00  9.39840E-01  4.63200E-02  5.65000E-04     0.68170     0.32260     0.00000     0.00020    -0.00425  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0053177699
        9    1.25000  3.04558000000E+05   1.72992   3.67385  11.88336 -30.00000   0.47475   0.00000  0.00000E+00  9.38620E-01  4.75100E-02  5.93600E-04     0.68190     0.32300     0.00000     0.00020    -0.00473  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0070000016
       10    1.25000  3.96046000000E+05   1.73021   3.67382  11.88355 -30.00000   0.47475   0.00000  0.00000E+00  9.37100E-01  4.89900E-02  6.30300E-04     0.68200     0.32310     0.00000     0.00020    -0.00500  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0091027739
       11    1.25000  5.10406000000E+05   1.73068   3.67378  11.88388 -30.00000   0.47475   0.00000  0.00000E+00  9.35190E-01  5.08400E-02  6.77800E-04     0.68200     0.32320     0.00000     0.00020    -0.00504  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0117312394
       12    1.25000  6.53356000000E+05   1.73132   3.67372  11.88432 -30.00000   0.47475   0.00000  0.00000E+00  9.32950E-01  5.30200E-02  7.36400E-04     0.68200     0.32320     0.00000     0.00020    -0.00502  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0150168212
       13    1.25000  8.32046000000E+05   1.73217   3.67365  11.88489 -30.00000   0.47475   0.00000  0.00000E+00  9.33110E-01  5.28600E-02  7.37100E-04     0.68220     0.32290     0.00000     0.00020    -0.00494  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0191238559
       14    1.25000  1.05540600000E+06   1.73320   3.67356  11.88558 -30.00000   0.47475   0.00000  0.00000E+00  9.30310E-01  5.55700E-02  8.13200E-04     0.68230     0.32280     0.00000     0.00020    -0.00491  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0242575918
       15    1.25000  1.33460600000E+06   1.73444   3.67345  11.88641 -30.00000   0.47475   0.00000  0.00000E+00  9.27820E-01  5.79800E-02  8.86500E-04     0.68240     0.32240     0.00000     0.00020    -0.00463  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0306747617
       16    1.25000  1.68360600000E+06   1.73587   3.67333  11.88736 -30.00000   0.47475   0.00000  0.00000E+00  9.23800E-01  6.18600E-02  1.00800E-03     0.68240     0.32230     0.00000     0.00020    -0.00448  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0386962241
       17    1.25000  2.02410600000E+06   1.73715   3.67323  11.88821 -30.00000   0.47475   0.00000  0.00000E+00  9.19820E-01  6.57000E-02  1.13600E-03     0.68220     0.32220     0.00000     0.00020    -0.00427  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0465223214
       18    1.25000  2.35906600000E+06   1.73830   3.67314  11.88897 -30.00000   0.47475   0.00000  0.00000E+00  9.15900E-01  6.94800E-02  1.27000E-03     0.68190     0.32230     0.00000     0.00020    -0.00410  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0542210866
       19    1.25000  2.69307600000E+06   1.73935   3.67306  11.88966 -30.00000   0.47475   0.00000  0.00000E+00  9.12100E-01  7.31200E-02  1.40800E-03     0.68160     0.32260     0.00000     0.00020    -0.00399  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0618980168
       20    1.25000  3.03668600000E+06   1.74033   3.67298  11.89029 -30.00000   0.47475   0.00000  0.00000E+00  9.08230E-01  7.68300E-02  1.55700E-03     0.68120     0.32280     0.00000     0.00020    -0.00386  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0697955948
       21    1.25000  3.38247600000E+06   1.74121   3.67292  11.89087 -30.00000   0.47475   0.00000  0.00000E+00  9.04210E-01  8.06700E-02  1.71800E-03     0.68060     0.32320     0.00000     0.00020    -0.00368  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0777432781
       22    1.25000  3.71802600000E+06   1.74198   3.67286  11.89136 -30.00000   0.47475   0.00000  0.00000E+00  9.00300E-01  8.44000E-02  1.88200E-03     0.68010     0.32360     0.00000     0.00020    -0.00354  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0854556039
       23    1.25000  4.05249600000E+06   1.74268   3.67281  11.89180 -30.00000   0.47475   0.00000  0.00000E+00  8.96890E-01  8.76500E-02  2.03800E-03     0.67940     0.32420     0.00000     0.00020    -0.00344  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.0931431068
       24    1.25000  4.43284600000E+06   1.74337   3.67277  11.89223 -30.00000   0.47475   0.00000  0.00000E+00  8.92500E-01  9.18100E-02  2.23900E-03     0.67860     0.32480     0.00000     0.00020    -0.00327  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1018851218
       25    1.25000  4.76987600000E+06   1.74388   3.67274  11.89255 -30.00000   0.47475   0.00000  0.00000E+00  8.88610E-01  9.55000E-02  2.42700E-03     0.67770     0.32560     0.00000     0.00020    -0.00314  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1096314641
       26    1.25000  5.10545600000E+06   1.74432   3.67272  11.89281 -30.00000   0.47475   0.00000  0.00000E+00  8.84720E-01  9.91800E-02  2.62200E-03     0.67670     0.32640     0.00000     0.00020    -0.00303  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1173444795
       27    1.25000  5.43984600000E+06   1.74467   3.67271  11.89301 -30.00000   0.47475   0.00000  0.00000E+00  8.81060E-01  1.02600E-01  2.81600E-03     0.67570     0.32740     0.00000     0.00020    -0.00302  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1250301437
       28    1.25000  5.79292600000E+06   1.74498   3.67270  11.89318 -30.00000   0.47475   0.00000  0.00000E+00  8.77200E-01  1.06300E-01  3.02700E-03     0.67460     0.32840     0.00000     0.00020    -0.00296  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1331453814
       29    1.25000  6.14708600000E+06   1.74520   3.67270  11.89329 -30.00000   0.47475   0.00000  0.00000E+00  8.73360E-01  1.09900E-01  3.24600E-03     0.67340     0.32960     0.00000     0.00020    -0.00291  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1412854419
       30    1.25000  6.50321600000E+06   1.74537   3.67271  11.89336 -30.00000   0.47475   0.00000  0.00000E+00  8.69280E-01  1.13700E-01  3.48400E-03     0.67220     0.33060     0.00000     0.00020    -0.00272  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1494707811
       31    1.25000  6.83914600000E+06   1.74548   3.67272  11.89339 -30.00000   0.47475   0.00000  0.00000E+00  8.65410E-01  1.17300E-01  3.71600E-03     0.67100     0.33180     0.00000     0.00020    -0.00263  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1571918409
       32    1.25000  7.17378600000E+06   1.74554   3.67274  11.89339 -30.00000   0.47475   0.00000  0.00000E+00  8.61550E-01  1.20900E-01  3.95600E-03     0.66970     0.33300     0.00000     0.00020    -0.00258  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1648832512
       33    1.25000  7.50717600000E+06   1.74558   3.67275  11.89337 -30.00000   0.47475   0.00000  0.00000E+00  8.58130E-01  1.24100E-01  4.18400E-03     0.66840     0.33440     0.00000     0.00020    -0.00270  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1725459313
       34    1.25000  7.88096600000E+06   1.74556   3.67278  11.89331 -30.00000   0.47475   0.00000  0.00000E+00  8.53830E-01  1.28100E-01  4.46800E-03     0.66690     0.33570     0.00000     0.00020    -0.00251  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1811371703
       35    1.25000  8.21505600000E+06   1.74552   3.67281  11.89324 -30.00000   0.47475   0.00000  0.00000E+00  8.49990E-01  1.31600E-01  4.73100E-03     0.66560     0.33690     0.00000     0.00020    -0.00245  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1888159393
       36    1.25000  8.54765600000E+06   1.74546   3.67283  11.89316 -30.00000   0.47475   0.00000  0.00000E+00  8.46620E-01  1.34700E-01  4.97700E-03     0.66430     0.33850     0.00000     0.00020    -0.00262  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.1964604619
       37    1.25000  8.92627600000E+06   1.74536   3.67287  11.89304 -30.00000   0.47475   0.00000  0.00000E+00  8.42280E-01  1.38700E-01  5.29100E-03     0.66270     0.33980     0.00000     0.00020    -0.00242  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2051627143
       38    1.25000  9.25953600000E+06   1.74525   3.67290  11.89292 -30.00000   0.47475   0.00000  0.00000E+00  8.38450E-01  1.42300E-01  5.57600E-03     0.66130     0.34120     0.00000     0.00020    -0.00237  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2128224065
       39    1.25000  9.59125600000E+06   1.74514   3.67293  11.89280 -30.00000   0.47475   0.00000  0.00000E+00  8.35150E-01  1.45300E-01  5.84100E-03     0.65990     0.34280     0.00000     0.00020    -0.00258  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2204467031
       40    1.25000  9.97463600000E+06   1.74499   3.67297  11.89264 -30.00000   0.47475   0.00000  0.00000E+00  8.30760E-01  1.49300E-01  6.18500E-03     0.65820     0.34420     0.00000     0.00020    -0.00238  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2292583599
       41    1.25000  1.03069860000E+07   1.74485   3.67301  11.89250 -30.00000   0.47475   0.00000  0.00000E+00  8.26940E-01  1.52800E-01  6.49300E-03     0.65670     0.34570     0.00000     0.00020    -0.00234  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2368971365
       42    1.25000  1.06377460000E+07   1.74471   3.67304  11.89236 -30.00000   0.47475   0.00000  0.00000E+00  8.23710E-01  1.55700E-01  6.77500E-03     0.65530     0.34730     0.00000     0.00020    -0.00262  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2444993684
       43    1.25000  1.10258460000E+07   1.74452   3.67309  11.89218 -30.00000   0.47475   0.00000  0.00000E+00  8.19260E-01  1.59800E-01  7.15100E-03     0.65360     0.34880     0.00000     0.00020    -0.00237  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2534195103
       44    1.25000  1.13571660000E+07   1.74436   3.67312  11.89203 -30.00000   0.47475   0.00000  0.00000E+00  8.15460E-01  1.63200E-01  7.48100E-03     0.65210     0.35020     0.00000     0.00020    -0.00233  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2610346133
       45    1.25000  1.16868860000E+07   1.74420   3.67316  11.89187 -30.00000   0.47475   0.00000  0.00000E+00  8.11670E-01  1.66700E-01  7.81800E-03     0.65060     0.35170     0.00000     0.00020    -0.00233  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2686129416
       46    1.25000  1.20153260000E+07   1.74405   3.67320  11.89173 -30.00000   0.47475   0.00000  0.00000E+00  8.08580E-01  1.69400E-01  8.12000E-03     0.64920     0.35350     0.00000     0.00020    -0.00264  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2761618502
       47    1.25000  1.24177660000E+07   1.74386   3.67324  11.89154 -30.00000   0.47475   0.00000  0.00000E+00  8.04700E-01  1.72900E-01  8.50300E-03     0.64750     0.35510     0.00000     0.00020    -0.00257  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2854115847
       48    1.25000  1.28083960000E+07   1.74365   3.67329  11.89134 -30.00000   0.47475   0.00000  0.00000E+00  8.00260E-01  1.76900E-01  8.92500E-03     0.64570     0.35670     0.00000     0.00020    -0.00235  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.2943898765
       49    1.25000  1.31395660000E+07   1.74347   3.67333  11.89118 -30.00000   0.47475   0.00000  0.00000E+00  7.96480E-01  1.80300E-01  9.29100E-03     0.64410     0.35820     0.00000     0.00020    -0.00231  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3020015318
       50    1.25000  1.34690760000E+07   1.74331   3.67336  11.89102 -30.00000   0.47475   0.00000  0.00000E+00  7.93320E-01  1.83100E-01  9.62600E-03     0.64270     0.35990     0.00000     0.00020    -0.00259  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3095750335
       51    1.25000  1.38613560000E+07   1.74310   3.67341  11.89083 -30.00000   0.47475   0.00000  0.00000E+00  7.88860E-01  1.87100E-01  1.00800E-02     0.64080     0.36150     0.00000     0.00020    -0.00235  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3185912492
       52    1.25000  1.41910060000E+07   1.74293   3.67344  11.89067 -30.00000   0.47475   0.00000  0.00000E+00  7.85740E-01  1.89800E-01  1.04200E-02     0.63940     0.36320     0.00000     0.00030    -0.00261  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3261679686
       53    1.25000  1.45861560000E+07   1.74271   3.67349  11.89046 -30.00000   0.47475   0.00000  0.00000E+00  7.81250E-01  1.93800E-01  1.09000E-02     0.63750     0.36480     0.00000     0.00030    -0.00235  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3352501487
       54    1.25000  1.49155660000E+07   1.74253   3.67353  11.89029 -30.00000   0.47475   0.00000  0.00000E+00  7.77500E-01  1.97100E-01  1.13000E-02     0.63590     0.36640     0.00000     0.00030    -0.00233  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3428213520
       55    1.25000  1.52432660000E+07   1.74236   3.67357  11.89014 -30.00000   0.47475   0.00000  0.00000E+00  7.74440E-01  1.99800E-01  1.16600E-02     0.63440     0.36820     0.00000     0.00030    -0.00263  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3503532523
       56    1.25000  1.56418860000E+07   1.74214   3.67362  11.88993 -30.00000   0.47475   0.00000  0.00000E+00  7.69910E-01  2.03800E-01  1.21700E-02     0.63250     0.36980     0.00000     0.00030    -0.00237  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3595151874
       57    1.25000  1.59696860000E+07   1.74198   3.67366  11.88977 -30.00000   0.47475   0.00000  0.00000E+00  7.66870E-01  2.06400E-01  1.25500E-02     0.63100     0.37160     0.00000     0.00030    -0.00266  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3670493862
       58    1.25000  1.63710760000E+07   1.74175   3.67370  11.88956 -30.00000   0.47475   0.00000  0.00000E+00  7.62330E-01  2.10400E-01  1.30700E-02     0.62910     0.37320     0.00000     0.00030    -0.00238  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3762749873
       59    1.25000  1.66985660000E+07   1.74157   3.67374  11.88939 -30.00000   0.47475   0.00000  0.00000E+00  7.58600E-01  2.13700E-01  1.35200E-02     0.62750     0.37480     0.00000     0.00030    -0.00234  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3838020610
       60    1.25000  1.70242860000E+07   1.74141   3.67378  11.88924 -30.00000   0.47475   0.00000  0.00000E+00  7.55620E-01  2.16200E-01  1.39100E-02     0.62600     0.37660     0.00000     0.00030    -0.00269  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.3912884528
       61    1.25000  1.74291560000E+07   1.74118   3.67383  11.88902 -30.00000   0.47475   0.00000  0.00000E+00  7.51030E-01  2.20200E-01  1.44700E-02     0.62410     0.37830     0.00000     0.00030    -0.00240  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4005940387
       62    1.25000  1.77549760000E+07   1.74099   3.67387  11.88885 -30.00000   0.47475   0.00000  0.00000E+00  7.47320E-01  2.23500E-01  1.49300E-02     0.62250     0.37980     0.00000     0.00030    -0.00236  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4080827289
       63    1.25000  1.80789860000E+07   1.74084   3.67391  11.88870 -30.00000   0.47475   0.00000  0.00000E+00  7.44400E-01  2.25900E-01  1.53400E-02     0.62100     0.38170     0.00000     0.00030    -0.00271  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4155298178
       64    1.25000  1.84840060000E+07   1.74063   3.67395  11.88850 -30.00000   0.47475   0.00000  0.00000E+00  7.40590E-01  2.29200E-01  1.58700E-02     0.61910     0.38350     0.00000     0.00030    -0.00271  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4248388513
       65    1.25000  1.88746460000E+07   1.74041   3.67400  11.88830 -30.00000   0.47484   0.00000  0.00000E+00  7.36170E-01  2.33000E-01  1.64500E-02     0.61710     0.38520     0.00000     0.00030    -0.00241  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4338173730
       66    1.25000  1.91995960000E+07   1.74023   3.67404  11.88813 -30.00000   0.47484   0.00000  0.00000E+00  7.32490E-01  2.36200E-01  1.69400E-02     0.61550     0.38670     0.00000     0.00030    -0.00238  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4412860670
       67    1.25000  1.95228660000E+07   1.74005   3.67408  11.88797 -30.00000   0.47501   0.00000  0.00000E+00  7.28820E-01  2.39300E-01  1.74400E-02     0.61390     0.38830     0.00000     0.00030    -0.00239  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4487161477
       68    1.25000  1.98448360000E+07   1.73990   3.67411  11.88783 -30.00000   0.47501   0.00000  0.00000E+00  7.25970E-01  2.41700E-01  1.78800E-02     0.61240     0.39020     0.00000     0.00030    -0.00280  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4561163490
       69    1.25000  2.02473060000E+07   1.73971   3.67415  11.88764 -30.00000   0.47512   0.00000  0.00000E+00  7.22250E-01  2.44800E-01  1.84400E-02     0.61050     0.39210     0.00000     0.00030    -0.00278  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4653667730
       70    1.25000  2.06415860000E+07   1.73949   3.67420  11.88744 -30.00000   0.47523   0.00000  0.00000E+00  7.17800E-01  2.48600E-01  1.90800E-02     0.60850     0.39380     0.00000     0.00030    -0.00246  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4744289569
       71    1.25000  2.09643660000E+07   1.73932   3.67424  11.88728 -30.00000   0.47523   0.00000  0.00000E+00  7.14150E-01  2.51700E-01  1.96000E-02     0.60690     0.39540     0.00000     0.00030    -0.00243  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4818477754
       72    1.25000  2.12854260000E+07   1.73915   3.67427  11.88712 -30.00000   0.47532   0.00000  0.00000E+00  7.10500E-01  2.54800E-01  2.01400E-02     0.60530     0.39700     0.00000     0.00030    -0.00244  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4892270611
       73    1.25000  2.16051860000E+07   1.73901   3.67431  11.88698 -30.00000   0.47538   0.00000  0.00000E+00  7.07740E-01  2.57000E-01  2.06000E-02     0.60380     0.39910     0.00000     0.00030    -0.00297  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.4965764674
       74    1.25000  2.20048960000E+07   1.73879   3.67435  11.88678 -30.00000   0.47538   0.00000  0.00000E+00  7.03220E-01  2.60900E-01  2.12800E-02     0.60170     0.40070     0.00000     0.00030    -0.00253  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5057634552
       75    1.25000  2.23244860000E+07   1.73862   3.67439  11.88662 -30.00000   0.47572   0.00000  0.00000E+00  6.99580E-01  2.63900E-01  2.18400E-02     0.60000     0.40220     0.00000     0.00030    -0.00247  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5131089543
       76    1.25000  2.26423660000E+07   1.73846   3.67443  11.88647 -30.00000   0.47593   0.00000  0.00000E+00  6.95960E-01  2.66900E-01  2.24000E-02     0.59840     0.40390     0.00000     0.00030    -0.00246  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5204151504
       77    1.25000  2.29589760000E+07   1.73833   3.67446  11.88635 -30.00000   0.47593   0.00000  0.00000E+00  6.93460E-01  2.68900E-01  2.28700E-02     0.59690     0.40590     0.00000     0.00030    -0.00302  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5276921568
       78    1.25000  2.33547360000E+07   1.73817   3.67450  11.88618 -30.00000   0.47613   0.00000  0.00000E+00  6.90090E-01  2.71700E-01  2.34800E-02     0.59500     0.40770     0.00000     0.00030    -0.00291  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5367883572
       79    1.25000  2.37765060000E+07   1.73795   3.67455  11.88598 -30.00000   0.47633   0.00000  0.00000E+00  6.85330E-01  2.75600E-01  2.42500E-02     0.59280     0.40950     0.00000     0.00030    -0.00253  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5464823750
       80    1.25000  2.40948960000E+07   1.73779   3.67458  11.88582 -30.00000   0.47652   0.00000  0.00000E+00  6.81730E-01  2.78600E-01  2.48400E-02     0.59110     0.41120     0.00000     0.00030    -0.00250  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5538002931
       81    1.25000  2.44112660000E+07   1.73763   3.67462  11.88568 -30.00000   0.47670   0.00000  0.00000E+00  6.78140E-01  2.81600E-01  2.54400E-02     0.58940     0.41290     0.00000     0.00030    -0.00251  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5610717832
       82    1.25000  2.47263260000E+07   1.73751   3.67465  11.88555 -30.00000   0.47670   0.00000  0.00000E+00  6.75540E-01  2.83600E-01  2.59400E-02     0.58790     0.41490     0.00000     0.00030    -0.00300  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5683131641
       83    1.25000  2.51201460000E+07   1.73732   3.67469  11.88537 -30.00000   0.47702   0.00000  0.00000E+00  6.71080E-01  2.87300E-01  2.67000E-02     0.58570     0.41660     0.00000     0.00030    -0.00259  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5773647754
       84    1.25000  2.54350160000E+07   1.73716   3.67473  11.88522 -30.00000   0.47717   0.00000  0.00000E+00  6.67500E-01  2.90200E-01  2.73200E-02     0.58410     0.41820     0.00000     0.00030    -0.00254  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5846017893
       85    1.25000  2.57481060000E+07   1.73704   3.67476  11.88509 -30.00000   0.47717   0.00000  0.00000E+00  6.64950E-01  2.92200E-01  2.78400E-02     0.58250     0.42030     0.00000     0.00030    -0.00303  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.5917978915
       86    1.25000  2.61394660000E+07   1.73688   3.67480  11.88494 -30.00000   0.47733   0.00000  0.00000E+00  6.61520E-01  2.94900E-01  2.85300E-02     0.58060     0.42220     0.00000     0.00030    -0.00302  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.6007929618
       87    1.25000  2.65438860000E+07   1.73668   3.67484  11.88474 -30.00000   0.47757   0.00000  0.00000E+00  6.56960E-01  2.98600E-01  2.93500E-02     0.57840     0.42400     0.00000     0.00030    -0.00261  6.91700E-01  2.94200E-01  1.90100E-03  1.32400E-03  6.16200E-03   1.6100882048
