   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.59000  0.00000000000E+00   1.55796   3.70641  11.73225 -30.00000   0.47742   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.53210     0.49340     0.00000     0.00030    -0.02556  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.59000  1.53490000000E+04   1.56454   3.70568  11.73701 -30.00000   0.47742   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.50860     0.48850     0.00000     0.00030     0.00297  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003529131
        3    0.59000  3.45360000000E+04   1.56828   3.70548  11.73927 -30.00000   0.47742   0.00000  0.00000E+00  9.43200E-01  4.33900E-02  1.20900E-03     0.49880     0.48660     0.00000     0.00030     0.01457  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007940717
        4    0.59000  5.85190000000E+04   1.56754   3.70576  11.73835 -30.00000   0.47742   0.00000  0.00000E+00  9.42790E-01  4.37900E-02  1.21800E-03     0.50080     0.48880     0.00000     0.00030     0.01040  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013455027
        5    0.59000  8.84980000000E+04   1.56459   3.70620  11.73598 -30.00000   0.47742   0.00000  0.00000E+00  9.42270E-01  4.43000E-02  1.22900E-03     0.50470     0.49260     0.00000     0.00030     0.00276  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020347972
        6    0.59000  1.25972000000E+05   1.56179   3.70663  11.73373 -30.00000   0.47742   0.00000  0.00000E+00  9.41620E-01  4.49300E-02  1.24300E-03     0.50660     0.49590     0.00000     0.00030    -0.00238  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0028964210
        7    0.59000  1.72814000000E+05   1.55997   3.70690  11.73227 -30.00000   0.47742   0.00000  0.00000E+00  9.40810E-01  4.57200E-02  1.26100E-03     0.50670     0.49790     0.00000     0.00030    -0.00454  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039734393
        8    0.59000  2.31367000000E+05   1.55892   3.70705  11.73145 -30.00000   0.47742   0.00000  0.00000E+00  9.39800E-01  4.67100E-02  1.28400E-03     0.50620     0.49920     0.00000     0.00030    -0.00528  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053197238
        9    0.59000  3.04558000000E+05   1.55833   3.70714  11.73098 -30.00000   0.47742   0.00000  0.00000E+00  9.38540E-01  4.79300E-02  1.31400E-03     0.50570     0.50000     0.00000     0.00030    -0.00556  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070025735
       10    0.59000  3.96046000000E+05   1.55802   3.70717  11.73076 -30.00000   0.47742   0.00000  0.00000E+00  9.36960E-01  4.94700E-02  1.35100E-03     0.50530     0.50060     0.00000     0.00030    -0.00570  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0091061185
       11    0.59000  5.10406000000E+05   1.55794   3.70717  11.73073 -30.00000   0.47742   0.00000  0.00000E+00  9.35110E-01  5.12700E-02  1.39800E-03     0.50490     0.50120     0.00000     0.00030    -0.00587  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0117355497
       12    0.59000  6.53356000000E+05   1.55809   3.70712  11.73090 -30.00000   0.47742   0.00000  0.00000E+00  9.35610E-01  5.07800E-02  1.38900E-03     0.50470     0.50110     0.00000     0.00030    -0.00560  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0150223387
       13    0.59000  8.32046000000E+05   1.55842   3.70704  11.73123 -30.00000   0.47742   0.00000  0.00000E+00  9.33510E-01  5.28200E-02  1.44300E-03     0.50460     0.50160     0.00000     0.00030    -0.00593  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0191308824
       14    0.59000  1.05540600000E+06   1.55889   3.70694  11.73166 -30.00000   0.47742   0.00000  0.00000E+00  9.30800E-01  5.54500E-02  1.51500E-03     0.50450     0.50170     0.00000     0.00030    -0.00586  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0242665046
       15    0.59000  1.33460600000E+06   1.55949   3.70681  11.73221 -30.00000   0.47742   0.00000  0.00000E+00  9.27530E-01  5.86100E-02  1.60800E-03     0.50420     0.50180     0.00000     0.00030    -0.00576  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0306860323
