   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.62000  0.00000000000E+00   1.58070   3.69158  11.77328 -30.00000   0.47731   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.55610     0.46760     0.00000     0.00030    -0.02373  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.62000  1.53490000000E+04   1.58680   3.69100  11.77750 -30.00000   0.47731   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.53420     0.46350     0.00000     0.00030     0.00234  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003539847
        3    0.62000  3.45360000000E+04   1.59057   3.69071  11.77995 -30.00000   0.47731   0.00000  0.00000E+00  9.43200E-01  4.34000E-02  1.20900E-03     0.52530     0.46160     0.00000     0.00030     0.01313  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007964830
        4    0.62000  5.85190000000E+04   1.59016   3.69090  11.77937 -30.00000   0.47731   0.00000  0.00000E+00  9.42780E-01  4.38000E-02  1.21800E-03     0.52780     0.46300     0.00000     0.00030     0.00926  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013495884
        5    0.62000  8.84980000000E+04   1.58745   3.69126  11.77730 -30.00000   0.47731   0.00000  0.00000E+00  9.42260E-01  4.43100E-02  1.22900E-03     0.53190     0.46600     0.00000     0.00030     0.00216  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020409761
        6    0.62000  1.25972000000E+05   1.58480   3.69156  11.77537 -30.00000   0.47731   0.00000  0.00000E+00  9.41640E-01  4.49200E-02  1.24300E-03     0.53380     0.46880     0.00000     0.00030    -0.00252  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029052164
        7    0.62000  1.72814000000E+05   1.58309   3.69175  11.77414 -30.00000   0.47731   0.00000  0.00000E+00  9.40840E-01  4.57000E-02  1.26100E-03     0.53390     0.47060     0.00000     0.00030    -0.00440  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039855052
        8    0.62000  2.31367000000E+05   1.58214   3.69185  11.77345 -30.00000   0.47731   0.00000  0.00000E+00  9.39840E-01  4.66700E-02  1.28300E-03     0.53350     0.47170     0.00000     0.00030    -0.00504  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053358778
        9    0.62000  3.04558000000E+05   1.58163   3.69191  11.77309 -30.00000   0.47731   0.00000  0.00000E+00  9.38590E-01  4.78800E-02  1.31200E-03     0.53310     0.47240     0.00000     0.00030    -0.00532  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070238377
       10    0.62000  3.96046000000E+05   1.58140   3.69193  11.77294 -30.00000   0.47731   0.00000  0.00000E+00  9.37030E-01  4.94000E-02  1.35000E-03     0.53270     0.47290     0.00000     0.00030    -0.00547  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0091337703
       11    0.62000  5.10406000000E+05   1.58139   3.69192  11.77295 -30.00000   0.47731   0.00000  0.00000E+00  9.35090E-01  5.12900E-02  1.39800E-03     0.53240     0.47340     0.00000     0.00030    -0.00556  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0117711861
       12    0.62000  6.53356000000E+05   1.58156   3.69188  11.77311 -30.00000   0.47731   0.00000  0.00000E+00  9.32760E-01  5.35400E-02  1.45900E-03     0.53210     0.47380     0.00000     0.00030    -0.00558  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0150679559
       13    0.62000  8.32046000000E+05   1.58191   3.69183  11.77340 -30.00000   0.47731   0.00000  0.00000E+00  9.30400E-01  5.58400E-02  1.52400E-03     0.53170     0.47430     0.00000     0.00030    -0.00583  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0191889757
