   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.58000  0.00000000000E+00   1.54798   3.71481  11.71046 -30.00000   0.47739   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.52090     0.50490     0.00000     0.00030    -0.02582  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.58000  1.53490000000E+04   1.55463   3.71392  11.71556 -30.00000   0.47739   0.00000  0.00000E+00  9.43530E-01  4.30800E-02  1.20200E-03     0.49730     0.49960     0.00000     0.00030     0.00303  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003514531
        3    0.58000  3.45360000000E+04   1.55824   3.71374  11.71773 -30.00000   0.47739   0.00000  0.00000E+00  9.43190E-01  4.34000E-02  1.20900E-03     0.48720     0.49800     0.00000     0.00030     0.01489  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007907867
        4    0.58000  5.85190000000E+04   1.55734   3.71410  11.71657 -30.00000   0.47739   0.00000  0.00000E+00  9.42770E-01  4.38100E-02  1.21800E-03     0.48880     0.50050     0.00000     0.00030     0.01075  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013399365
        5    0.58000  8.84980000000E+04   1.55431   3.71471  11.71384 -30.00000   0.47739   0.00000  0.00000E+00  9.42270E-01  4.43000E-02  1.22900E-03     0.49240     0.50470     0.00000     0.00030     0.00300  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020263794
        6    0.58000  1.25972000000E+05   1.55146   3.71520  11.71143 -30.00000   0.47739   0.00000  0.00000E+00  9.41630E-01  4.49200E-02  1.24300E-03     0.49420     0.50820     0.00000     0.00030    -0.00227  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0028844389
        7    0.58000  1.72814000000E+05   1.54958   3.71550  11.70988 -30.00000   0.47739   0.00000  0.00000E+00  9.40830E-01  4.57000E-02  1.26100E-03     0.49430     0.51040     0.00000     0.00030    -0.00456  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039570017
        8    0.58000  2.31367000000E+05   1.54848   3.71568  11.70897 -30.00000   0.47739   0.00000  0.00000E+00  9.39830E-01  4.66800E-02  1.28400E-03     0.49380     0.51170     0.00000     0.00030    -0.00535  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0052977167
        9    0.58000  3.04558000000E+05   1.54784   3.71579  11.70843 -30.00000   0.47739   0.00000  0.00000E+00  9.38580E-01  4.79000E-02  1.31300E-03     0.49320     0.51260     0.00000     0.00030    -0.00563  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0069736047
       10    0.58000  3.96046000000E+05   1.54748   3.71584  11.70816 -30.00000   0.47739   0.00000  0.00000E+00  9.37010E-01  4.94200E-02  1.35000E-03     0.49270     0.51320     0.00000     0.00030    -0.00577  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0090684475
       11    0.58000  5.10406000000E+05   1.54734   3.71584  11.70808 -30.00000   0.47739   0.00000  0.00000E+00  9.35060E-01  5.13200E-02  1.39900E-03     0.49230     0.51380     0.00000     0.00030    -0.00583  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0116870011
