   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.68000  0.00000000000E+00   1.61025   3.67878  11.81366 -30.00000   0.47726   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.58660     0.43630     0.00000     0.00030    -0.02296  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.68000  1.53490000000E+04   1.61602   3.67828  11.81755 -30.00000   0.47726   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.56380     0.43310     0.00000     0.00030     0.00312  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003560112
        3    0.68000  3.45360000000E+04   1.61994   3.67802  11.82002 -30.00000   0.47726   0.00000  0.00000E+00  9.43210E-01  4.33900E-02  1.20900E-03     0.55540     0.43100     0.00000     0.00030     0.01354  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0008010425
        4    0.68000  5.85190000000E+04   1.61965   3.67813  11.81965 -30.00000   0.47726   0.00000  0.00000E+00  9.42800E-01  4.37900E-02  1.21800E-03     0.55900     0.43180     0.00000     0.00030     0.00914  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013573143
        5    0.68000  8.84980000000E+04   1.61688   3.67843  11.81768 -30.00000   0.47726   0.00000  0.00000E+00  9.42280E-01  4.42900E-02  1.22900E-03     0.56370     0.43430     0.00000     0.00030     0.00206  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020526599
        6    0.68000  1.25972000000E+05   1.61413   3.67869  11.81577 -30.00000   0.47726   0.00000  0.00000E+00  9.41640E-01  4.49100E-02  1.24300E-03     0.56570     0.43660     0.00000     0.00030    -0.00231  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0029218476
        7    0.68000  1.72814000000E+05   1.61239   3.67886  11.81457 -30.00000   0.47726   0.00000  0.00000E+00  9.40840E-01  4.56900E-02  1.26100E-03     0.56590     0.43820     0.00000     0.00030    -0.00405  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0040083207
        8    0.68000  2.31367000000E+05   1.61147   3.67895  11.81394 -30.00000   0.47726   0.00000  0.00000E+00  9.39840E-01  4.66700E-02  1.28300E-03     0.56550     0.43930     0.00000     0.00030    -0.00469  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0053664236
        9    0.68000  3.04558000000E+05   1.61103   3.67898  11.81364 -30.00000   0.47726   0.00000  0.00000E+00  9.38590E-01  4.78800E-02  1.31300E-03     0.56520     0.44000     0.00000     0.00030    -0.00503  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0070640465
       10    0.68000  3.96046000000E+05   1.61087   3.67899  11.81354 -30.00000   0.47726   0.00000  0.00000E+00  9.37030E-01  4.94000E-02  1.35000E-03     0.56490     0.44060     0.00000     0.00030    -0.00524  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0091860577
