   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.35000  0.00000000000E+00   1.73907   3.67594  11.88375 -30.00000   0.47405   0.00000  0.00000E+00  9.43810E-01  4.24800E-02  4.02600E-04     0.69700     0.31150     0.00000     0.00020    -0.00885  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0000000000
        2    1.35000  1.53490000000E+04   1.74022   3.67585  11.88451 -30.00000   0.47405   0.00000  0.00000E+00  9.43550E-01  4.27300E-02  4.08000E-04     0.68980     0.31180     0.00000     0.00020    -0.00182  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0003529465
        3    1.35000  3.45360000000E+04   1.74142   3.67577  11.88526 -30.00000   0.47405   0.00000  0.00000E+00  9.43230E-01  4.30400E-02  4.14900E-04     0.69080     0.31120     0.00000     0.00020    -0.00209  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0007941469
        4    1.35000  5.85190000000E+04   1.74180   3.67576  11.88547 -30.00000   0.47405   0.00000  0.00000E+00  9.42830E-01  4.34300E-02  4.23500E-04     0.69220     0.31060     0.00000     0.00020    -0.00282  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0013456301
        5    1.35000  8.84980000000E+04   1.74139   3.67580  11.88519 -30.00000   0.47405   0.00000  0.00000E+00  9.42330E-01  4.39200E-02  4.34400E-04     0.69180     0.31070     0.00000     0.00020    -0.00259  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0020349899
        6    1.35000  1.25972000000E+05   1.74079   3.67584  11.88480 -30.00000   0.47405   0.00000  0.00000E+00  9.41710E-01  4.45300E-02  4.48100E-04     0.69170     0.31120     0.00000     0.00020    -0.00290  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0028966954
        7    1.35000  1.72814000000E+05   1.74036   3.67587  11.88453 -30.00000   0.47405   0.00000  0.00000E+00  9.40930E-01  4.52900E-02  4.65600E-04     0.69200     0.31180     0.00000     0.00020    -0.00378  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0039738158
        8    1.35000  2.31367000000E+05   1.74022   3.67588  11.88445 -30.00000   0.47405   0.00000  0.00000E+00  9.39950E-01  4.62400E-02  4.87900E-04     0.69240     0.31230     0.00000     0.00020    -0.00460  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0053202277
        9    1.35000  3.04558000000E+05   1.74036   3.67586  11.88455 -30.00000   0.47405   0.00000  0.00000E+00  9.38730E-01  4.74300E-02  5.16500E-04     0.69260     0.31260     0.00000     0.00020    -0.00508  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0070032369
       10    1.35000  3.96046000000E+05   1.74073   3.67583  11.88480 -30.00000   0.47405   0.00000  0.00000E+00  9.37210E-01  4.89100E-02  5.53200E-04     0.69270     0.31270     0.00000     0.00020    -0.00528  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0091069812
       11    1.35000  5.10406000000E+05   1.74129   3.67578  11.88518 -30.00000   0.47405   0.00000  0.00000E+00  9.35300E-01  5.07700E-02  6.00800E-04     0.69280     0.31270     0.00000     0.00020    -0.00532  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0117366615
       12    1.35000  6.53356000000E+05   1.74203   3.67571  11.88569 -30.00000   0.47405   0.00000  0.00000E+00  9.33070E-01  5.29300E-02  6.59100E-04     0.69280     0.31260     0.00000     0.00020    -0.00526  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0150237619
       13    1.35000  8.32046000000E+05   1.74297   3.67563  11.88632 -30.00000   0.47405   0.00000  0.00000E+00  9.33200E-01  5.28000E-02  6.60600E-04     0.69300     0.31230     0.00000     0.00020    -0.00514  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0191326948
       14    1.35000  1.05540600000E+06   1.74410   3.67553  11.88708 -30.00000   0.47405   0.00000  0.00000E+00  9.30470E-01  5.54500E-02  7.35000E-04     0.69310     0.31210     0.00000     0.00020    -0.00508  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0242688035
       15    1.35000  1.33460600000E+06   1.74545   3.67542  11.88798 -30.00000   0.47405   0.00000  0.00000E+00  9.27960E-01  5.78700E-02  8.08600E-04     0.69330     0.31170     0.00000     0.00020    -0.00476  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0306889394
       16    1.35000  1.68360600000E+06   1.74699   3.67529  11.88901 -30.00000   0.47405   0.00000  0.00000E+00  9.23970E-01  6.17200E-02  9.29100E-04     0.69330     0.31150     0.00000     0.00020    -0.00457  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0387141093
       17    1.35000  2.02675600000E+06   1.74838   3.67518  11.88992 -30.00000   0.47405   0.00000  0.00000E+00  9.20090E-01  6.54700E-02  1.05400E-03     0.69320     0.31140     0.00000     0.00020    -0.00435  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0466047599
       18    1.35000  2.37282600000E+06   1.74966   3.67508  11.89077 -30.00000   0.47405   0.00000  0.00000E+00  9.16090E-01  6.93100E-02  1.19100E-03     0.69290     0.31140     0.00000     0.00020    -0.00414  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0545625551
       19    1.35000  2.71152600000E+06   1.75080   3.67499  11.89151 -30.00000   0.47405   0.00000  0.00000E+00  9.12180E-01  7.30700E-02  1.33300E-03     0.69260     0.31150     0.00000     0.00020    -0.00396  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0623508790
       20    1.35000  3.04920600000E+06   1.75184   3.67491  11.89219 -30.00000   0.47405   0.00000  0.00000E+00  9.08350E-01  7.67400E-02  1.47900E-03     0.69220     0.31170     0.00000     0.00020    -0.00380  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0701157482
       21    1.35000  3.39350600000E+06   1.75278   3.67484  11.89280 -30.00000   0.47405   0.00000  0.00000E+00  9.04410E-01  8.05000E-02  1.63700E-03     0.69170     0.31210     0.00000     0.00020    -0.00371  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0780328428
       22    1.35000  3.73442600000E+06   1.75362   3.67478  11.89334 -30.00000   0.47405   0.00000  0.00000E+00  9.00650E-01  8.40900E-02  1.79700E-03     0.69120     0.31260     0.00000     0.00020    -0.00358  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0858722150
       23    1.35000  4.08674600000E+06   1.75439   3.67473  11.89382 -30.00000   0.47405   0.00000  0.00000E+00  8.96600E-01  8.79500E-02  1.97600E-03     0.69050     0.31300     0.00000     0.00020    -0.00335  6.91600E-01  2.94300E-01  1.80500E-03  1.43800E-03  6.16100E-03   1.0939737275
