   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.56000  0.00000000000E+00   1.51662   3.74881  11.62679 -30.00000   0.47736   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.48260     0.54310     0.00000     0.00040    -0.02578  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.56000  1.53490000000E+04   1.52276   3.74777  11.63194 -30.00000   0.47736   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.46130     0.53760     0.00000     0.00040     0.00108  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003503658
        3    0.56000  3.45360000000E+04   1.52554   3.74773  11.63339 -30.00000   0.47736   0.00000  0.00000E+00  9.43200E-01  4.33900E-02  1.20900E-03     0.45190     0.53670     0.00000     0.00040     0.01160  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007883402
        4    0.56000  5.85190000000E+04   1.52445   3.74840  11.63151 -30.00000   0.47736   0.00000  0.00000E+00  9.42790E-01  4.37900E-02  1.21800E-03     0.45180     0.53990     0.00000     0.00040     0.00842  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013357911
        5    0.56000  8.84980000000E+04   1.52176   3.74926  11.62846 -30.00000   0.47736   0.00000  0.00000E+00  9.42280E-01  4.43000E-02  1.22900E-03     0.45340     0.54450     0.00000     0.00040     0.00221  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0020201104
        6    0.56000  1.25972000000E+05   1.51927   3.74997  11.62578 -30.00000   0.47736   0.00000  0.00000E+00  9.41630E-01  4.49300E-02  1.24300E-03     0.45420     0.54830     0.00000     0.00040    -0.00235  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0028755153
        7    0.56000  1.72814000000E+05   1.51752   3.75043  11.62399 -30.00000   0.47736   0.00000  0.00000E+00  9.40820E-01  4.57200E-02  1.26100E-03     0.45390     0.55090     0.00000     0.00040    -0.00463  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0039447599
        8    0.56000  2.31367000000E+05   1.51637   3.75074  11.62281 -30.00000   0.47736   0.00000  0.00000E+00  9.39810E-01  4.67000E-02  1.28400E-03     0.45320     0.55250     0.00000     0.00040    -0.00557  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0052813272
        9    0.56000  3.04558000000E+05   1.51560   3.75094  11.62201 -30.00000   0.47736   0.00000  0.00000E+00  9.38540E-01  4.79300E-02  1.31400E-03     0.45260     0.55360     0.00000     0.00040    -0.00592  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0069520305
       10    0.56000  3.96046000000E+05   1.51509   3.75107  11.62150 -30.00000   0.47736   0.00000  0.00000E+00  9.36960E-01  4.94700E-02  1.35100E-03     0.45190     0.55430     0.00000     0.00040    -0.00603  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0090403925
       11    0.56000  5.10406000000E+05   1.51480   3.75113  11.62123 -30.00000   0.47736   0.00000  0.00000E+00  9.35090E-01  5.12900E-02  1.39800E-03     0.45130     0.55510     0.00000     0.00040    -0.00616  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0116508451
       12    0.56000  6.53356000000E+05   1.51470   3.75112  11.62120 -30.00000   0.47736   0.00000  0.00000E+00  9.32690E-01  5.36200E-02  1.46000E-03     0.45070     0.55570     0.00000     0.00040    -0.00606  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0149139108
       13    0.56000  8.32046000000E+05   1.51483   3.75104  11.62143 -30.00000   0.47736   0.00000  0.00000E+00  9.32990E-01  5.33200E-02  1.45800E-03     0.45030     0.55600     0.00000     0.00040    -0.00598  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0189927999
       14    0.56000  1.05540600000E+06   1.51506   3.75094  11.62175 -30.00000   0.47736   0.00000  0.00000E+00  9.29240E-01  5.69500E-02  1.56000E-03     0.44980     0.55680     0.00000     0.00040    -0.00625  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0240913543
       15    0.56000  1.28937600000E+06   1.51538   3.75081  11.62215 -30.00000   0.47736   0.00000  0.00000E+00  9.27840E-01  5.83100E-02  1.60200E-03     0.44950     0.55690     0.00000     0.00040    -0.00599  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0294320992
       16    0.56000  1.58183600000E+06   1.51578   3.75067  11.62264 -30.00000   0.47736   0.00000  0.00000E+00  9.24470E-01  6.15700E-02  1.70300E-03     0.44900     0.55740     0.00000     0.00040    -0.00606  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0361079732
       17    0.56000  1.92153600000E+06   1.51622   3.75054  11.62313 -30.00000   0.47736   0.00000  0.00000E+00  9.20420E-01  6.54700E-02  1.83200E-03     0.44830     0.55800     0.00000     0.00040    -0.00602  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0438621769
       18    0.56000  2.25053600000E+06   1.51660   3.75043  11.62352 -30.00000   0.47736   0.00000  0.00000E+00  9.16550E-01  6.92000E-02  1.96200E-03     0.44750     0.55880     0.00000     0.00040    -0.00597  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0513721357
       19    0.56000  2.58224600000E+06   1.51694   3.75036  11.62385 -30.00000   0.47736   0.00000  0.00000E+00  9.12570E-01  7.30200E-02  2.10400E-03     0.44670     0.55950     0.00000     0.00040    -0.00588  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0589439546
       20    0.56000  2.90847600000E+06   1.51724   3.75030  11.62411 -30.00000   0.47736   0.00000  0.00000E+00  9.08760E-01  7.66700E-02  2.24800E-03     0.44570     0.56040     0.00000     0.00040    -0.00589  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0663906837
       21    0.56000  3.24202600000E+06   1.51750   3.75027  11.62430 -30.00000   0.47736   0.00000  0.00000E+00  9.04880E-01  8.03800E-02  2.40200E-03     0.44470     0.56140     0.00000     0.00040    -0.00585  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0740045036
       22    0.56000  3.57706600000E+06   1.51771   3.75027  11.62442 -30.00000   0.47736   0.00000  0.00000E+00  9.00890E-01  8.41900E-02  2.56800E-03     0.44370     0.56240     0.00000     0.00040    -0.00577  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0816523352
       23    0.56000  3.90425600000E+06   1.51789   3.75028  11.62449 -30.00000   0.47736   0.00000  0.00000E+00  8.96990E-01  8.79000E-02  2.73800E-03     0.44250     0.56340     0.00000     0.00040    -0.00569  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0891209778
       24    0.56000  4.23066600000E+06   1.51805   3.75030  11.62452 -30.00000   0.47736   0.00000  0.00000E+00  8.93400E-01  9.13100E-02  2.90400E-03     0.44140     0.56450     0.00000     0.00040    -0.00567  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0965718157
       25    0.56000  4.58381600000E+06   1.51819   3.75034  11.62450 -30.00000   0.47736   0.00000  0.00000E+00  8.89540E-01  9.49700E-02  3.09100E-03     0.44010     0.56580     0.00000     0.00040    -0.00565  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1046330374
       26    0.56000  4.93874600000E+06   1.51827   3.75042  11.62440 -30.00000   0.47736   0.00000  0.00000E+00  8.85370E-01  9.89200E-02  3.29700E-03     0.43870     0.56710     0.00000     0.00040    -0.00558  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1127348905
       27    0.56000  5.26803600000E+06   1.51831   3.75050  11.62424 -30.00000   0.47736   0.00000  0.00000E+00  8.81480E-01  1.02600E-01  3.49700E-03     0.43730     0.56850     0.00000     0.00040    -0.00555  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1202514690
       28    0.56000  5.59634600000E+06   1.51832   3.75060  11.62405 -30.00000   0.47736   0.00000  0.00000E+00  8.77740E-01  1.06100E-01  3.69900E-03     0.43590     0.57000     0.00000     0.00040    -0.00562  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1277456775
       29    0.56000  5.93553600000E+06   1.51829   3.75072  11.62379 -30.00000   0.47736   0.00000  0.00000E+00  8.73890E-01  1.09700E-01  3.91500E-03     0.43440     0.57150     0.00000     0.00040    -0.00562  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1354882395
       30    0.56000  6.27540600000E+06   1.51822   3.75087  11.62347 -30.00000   0.47736   0.00000  0.00000E+00  8.69900E-01  1.13500E-01  4.14500E-03     0.43280     0.57290     0.00000     0.00040    -0.00551  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1432463237
       31    0.56000  6.60370600000E+06   1.51814   3.75101  11.62313 -30.00000   0.47736   0.00000  0.00000E+00  8.66190E-01  1.16900E-01  4.36800E-03     0.43120     0.57460     0.00000     0.00040    -0.00559  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1507403039
       32    0.56000  6.94474600000E+06   1.51804   3.75119  11.62274 -30.00000   0.47736   0.00000  0.00000E+00  8.62620E-01  1.20300E-01  4.59500E-03     0.42960     0.57610     0.00000     0.00040    -0.00552  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1585250952
       33    0.56000  7.31189600000E+06   1.51788   3.75140  11.62224 -30.00000   0.47736   0.00000  0.00000E+00  8.58340E-01  1.24300E-01  4.86700E-03     0.42770     0.57790     0.00000     0.00040    -0.00546  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.1669058897
