   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.48000  0.00000000000E+00   1.19762   4.42240  10.12009 -30.00000   0.47758   0.00000  0.00000E+00  9.43800E-01  4.28100E-02  1.19600E-03     0.00000     1.00070     0.00000     0.00070     0.00000  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.48000  1.53490000000E+04   1.19764   4.42241  10.12009 -30.00000   0.47758   0.00000  0.00000E+00  9.43560E-01  4.30500E-02  1.20200E-03     0.00000     1.00240     0.00000     0.00070    -0.00164  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003036183
        3    0.48000  3.45360000000E+04   1.19766   4.42241  10.12009 -30.00000   0.47758   0.00000  0.00000E+00  9.43250E-01  4.33400E-02  1.20800E-03     0.00000     1.00420     0.00000     0.00070    -0.00345  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0006831560
        4    0.48000  5.85190000000E+04   1.19766   4.42242  10.12009 -30.00000   0.47758   0.00000  0.00000E+00  9.42880E-01  4.37100E-02  1.21700E-03     0.00000     1.00610     0.00000     0.00070    -0.00536  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0011575633
        5    0.48000  8.84980000000E+04   1.19765   4.42241  10.12010 -30.00000   0.47758   0.00000  0.00000E+00  9.42410E-01  4.41700E-02  1.22700E-03     0.00000     1.00800     0.00000     0.00070    -0.00722  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0017505774
        6    0.48000  1.25972000000E+05   1.19760   4.42240  10.12010 -30.00000   0.47758   0.00000  0.00000E+00  9.41810E-01  4.47400E-02  1.24100E-03     0.00000     1.00960     0.00000     0.00070    -0.00886  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0024918499
        7    0.48000  1.72814000000E+05   1.19753   4.42237  10.12011 -30.00000   0.47758   0.00000  0.00000E+00  9.41080E-01  4.54600E-02  1.25800E-03     0.00000     1.01090     0.00000     0.00070    -0.01011  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0034184307
        8    0.48000  2.31367000000E+05   1.19744   4.42233  10.12014 -30.00000   0.47758   0.00000  0.00000E+00  9.40150E-01  4.63600E-02  1.27900E-03     0.00000     1.01160     0.00000     0.00070    -0.01084  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0045766666
        9    0.48000  3.04558000000E+05   1.19739   4.42229  10.12021 -30.00000   0.47758   0.00000  0.00000E+00  9.38990E-01  4.74900E-02  1.30700E-03     0.00000     1.01180     0.00000     0.00070    -0.01104  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0060244565
       10    0.48000  3.96046000000E+05   1.19743   4.42224  10.12033 -30.00000   0.47758   0.00000  0.00000E+00  9.37550E-01  4.88900E-02  1.34200E-03     0.00000     1.01160     0.00000     0.00070    -0.01084  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0078341790
