   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.52500  0.00000000000E+00   1.35483   4.08564  10.87222 -30.00000   0.47742   0.00000  0.00000E+00  9.43790E-01  4.28200E-02  1.19600E-03     0.23000     0.78880     0.00000     0.00050    -0.01850  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0000000000
        2    0.52500  1.53490000000E+04   1.35768   4.08520  10.87452 -30.00000   0.47742   0.00000  0.00000E+00  9.43530E-01  4.30700E-02  1.20200E-03     0.22280     0.78480     0.00000     0.00050    -0.00720  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0003426422
        3    0.52500  3.45360000000E+04   1.35893   4.08512  10.87532 -30.00000   0.47742   0.00000  0.00000E+00  9.43210E-01  4.33900E-02  1.20900E-03     0.21790     0.78440     0.00000     0.00050    -0.00186  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0007709618
        4    0.52500  5.85190000000E+04   1.35893   4.08524  10.87508 -30.00000   0.47742   0.00000  0.00000E+00  9.42800E-01  4.37900E-02  1.21800E-03     0.21440     0.78670     0.00000     0.00050    -0.00075  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0013063444
        5    0.52500  8.84980000000E+04   1.35820   4.08549  10.87422 -30.00000   0.47742   0.00000  0.00000E+00  9.42290E-01  4.42900E-02  1.22900E-03     0.21150     0.79060     0.00000     0.00050    -0.00164  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0019755784
        6    0.52500  1.25972000000E+05   1.35710   4.08581  10.87302 -30.00000   0.47742   0.00000  0.00000E+00  9.41640E-01  4.49100E-02  1.24300E-03     0.20900     0.79510     0.00000     0.00050    -0.00355  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0028121263
        7    0.52500  1.72814000000E+05   1.35584   4.08617  10.87168 -30.00000   0.47742   0.00000  0.00000E+00  9.40840E-01  4.57000E-02  1.26100E-03     0.20670     0.79930     0.00000     0.00050    -0.00555  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0038578001
        8    0.52500  2.31367000000E+05   1.35453   4.08653  10.87030 -30.00000   0.47742   0.00000  0.00000E+00  9.39830E-01  4.66800E-02  1.28400E-03     0.20470     0.80290     0.00000     0.00050    -0.00709  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0051649036
        9    0.52500  3.04558000000E+05   1.35324   4.08686  10.86899 -30.00000   0.47742   0.00000  0.00000E+00  9.38570E-01  4.79000E-02  1.31300E-03     0.20280     0.80570     0.00000     0.00050    -0.00799  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0067987773
       10    0.52500  3.96046000000E+05   1.35206   4.08714  10.86783 -30.00000   0.47742   0.00000  0.00000E+00  9.37000E-01  4.94400E-02  1.35100E-03     0.20090     0.80790     0.00000     0.00050    -0.00833  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0088411027
       11    0.52500  5.10406000000E+05   1.35105   4.08734  10.86694 -30.00000   0.47742   0.00000  0.00000E+00  9.35030E-01  5.13500E-02  1.39900E-03     0.19900     0.80980     0.00000     0.00050    -0.00835  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0113940094
       12    0.52500  6.53356000000E+05   1.35027   4.08743  10.86636 -30.00000   0.47742   0.00000  0.00000E+00  9.32700E-01  5.36100E-02  1.46000E-03     0.19700     0.81180     0.00000     0.00050    -0.00842  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0145851428
       13    0.52500  8.32046000000E+05   1.34970   4.08748  10.86599 -30.00000   0.47742   0.00000  0.00000E+00  9.32870E-01  5.34300E-02  1.46100E-03     0.19520     0.81340     0.00000     0.00050    -0.00814  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0185741154
       14    0.52500  1.05540600000E+06   1.34915   4.08749  10.86568 -30.00000   0.47742   0.00000  0.00000E+00  9.30000E-01  5.62200E-02  1.53900E-03     0.19330     0.81570     0.00000     0.00050    -0.00850  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0235602753
       15    0.52500  1.33460600000E+06   1.34870   4.08746  10.86553 -30.00000   0.47742   0.00000  0.00000E+00  9.27420E-01  5.87200E-02  1.61500E-03     0.19140     0.81730     0.00000     0.00050    -0.00819  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0297929752
       16    0.52500  1.68360600000E+06   1.34830   4.08736  10.86553 -30.00000   0.47742   0.00000  0.00000E+00  9.23260E-01  6.27300E-02  1.74100E-03     0.18910     0.81970     0.00000     0.00050    -0.00836  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0375838501
       17    0.52500  2.01277600000E+06   1.34802   4.08723  10.86564 -30.00000   0.47742   0.00000  0.00000E+00  9.19300E-01  6.65500E-02  1.86800E-03     0.18710     0.82170     0.00000     0.00050    -0.00833  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0449320515
       18    0.52500  2.33808600000E+06   1.34782   4.08708  10.86585 -30.00000   0.47742   0.00000  0.00000E+00  9.15380E-01  7.03200E-02  2.00300E-03     0.18520     0.82360     0.00000     0.00050    -0.00833  6.98800E-01  2.87400E-01  2.15600E-03  9.60400E-04  6.05700E-03   1.0521940845
